Year,Price
,
07/06/00 0:00,4.02
,
07/07/00 0:00,4
,
07/10/00 0:00,4.19
,
07/11/00 0:00,4.17
,
07/12/00 0:00,4.29
,
07/13/00 0:00,4.08
,
07/14/00 0:00,4.17
,
07/17/00 0:00,4.13
,
07/18/00 0:00,3.99
,
07/19/00 0:00,4.07
,
07/20/00 0:00,3.86
,
07/21/00 0:00,3.88
,
07/24/00 0:00,3.74
,
07/25/00 0:00,3.63
,
07/26/00 0:00,3.59
,
07/27/00 0:00,3.75
,
07/28/00 0:00,3.89
,
07/31/00 0:00,3.75
,
08/01/00 0:00,3.78
,
08/02/00 0:00,4.05
,
08/03/00 0:00,4.23
,
08/04/00 0:00,4.25
,
08/07/00 0:00,4.39
,
08/08/00 0:00,4.46
,
08/09/00 0:00,4.48
,
08/10/00 0:00,4.43
,
08/11/00 0:00,4.44
,
08/14/00 0:00,4.42
,
08/15/00 0:00,4.24
,
08/16/00 0:00,4.24
,
08/17/00 0:00,4.35
,
08/18/00 0:00,4.38
,
08/21/00 0:00,4.6
,
08/22/00 0:00,4.8
,
08/23/00 0:00,4.67
,
08/24/00 0:00,4.53
,
08/25/00 0:00,4.55
,
08/28/00 0:00,4.62
,
08/29/00 0:00,4.6
,
08/30/00 0:00,4.61
,
08/31/00 0:00,4.76
,
09/01/00 0:00,4.7
,
09/05/00 0:00,4.81
,
09/06/00 0:00,4.89
,
09/07/00 0:00,4.85
,
09/08/00 0:00,4.74
,
09/11/00 0:00,4.85
,
09/12/00 0:00,4.96
,
09/13/00 0:00,5.06
,
09/14/00 0:00,5.1
,
09/15/00 0:00,5.28
,
09/18/00 0:00,5.06
,
09/19/00 0:00,5.22
,
09/20/00 0:00,5.24
,
09/21/00 0:00,5.16
,
09/22/00 0:00,5.16
,
09/25/00 0:00,5.12
,
09/26/00 0:00,5.28
,
09/27/00 0:00,5.34
,
09/28/00 0:00,5.2
,
09/29/00 0:00,5.1
,
10/02/00 0:00,5.24
,
10/03/00 0:00,5.29
,
10/04/00 0:00,5.22
,
10/05/00 0:00,5.21
,
10/06/00 0:00,5.04
,
10/09/00 0:00,5.09
,
10/10/00 0:00,5.16
,
10/11/00 0:00,5.1
,
10/12/00 0:00,5.54
,
10/13/00 0:00,5.43
,
10/16/00 0:00,5.34
,
10/17/00 0:00,5.27
,
10/18/00 0:00,5.36
,
10/19/00 0:00,5.04
,
10/20/00 0:00,4.84
,
10/23/00 0:00,4.82
,
10/24/00 0:00,4.84
,
10/25/00 0:00,4.64
,
10/26/00 0:00,4.61
,
10/27/00 0:00,4.48
,
10/30/00 0:00,4.56
,
10/31/00 0:00,4.37
,
11/01/00 0:00,4.4
,
11/02/00 0:00,4.5
,
11/03/00 0:00,4.64
,
11/06/00 0:00,4.6
,
11/07/00 0:00,4.68
,
11/08/00 0:00,4.92
,
11/09/00 0:00,5.34
,
11/10/00 0:00,5.24
,
11/13/00 0:00,5.59
,
11/14/00 0:00,5.81
,
11/15/00 0:00,5.95
,
11/16/00 0:00,5.94
,
11/17/00 0:00,5.62
,
11/20/00 0:00,6.23
,
11/21/00 0:00,6.35
,
11/22/00 0:00,6.3
,
11/27/00 0:00,6.24
,
11/28/00 0:00,5.9
,
11/29/00 0:00,5.93
,
11/30/00 0:00,6.31
,
12/01/00 0:00,6.53
,
12/04/00 0:00,7.41
,
12/05/00 0:00,8.03
,
12/06/00 0:00,8.75
,
12/07/00 0:00,8.48
,
12/08/00 0:00,8.13
,
12/11/00 0:00,9.96
,
12/12/00 0:00,8.58
,
12/13/00 0:00,7.8
,
12/14/00 0:00,7.48
,
12/15/00 0:00,8.03
,
12/18/00 0:00,9.28
,
12/19/00 0:00,9.11
,
12/20/00 0:00,9.95
,
12/21/00 0:00,10.49
,
12/22/00 0:00,10.48
,
12/26/00 0:00,10.23
,
12/27/00 0:00,9.58
,
12/28/00 0:00,9.22
,
12/29/00 0:00,10.48
,
01/02/01 0:00,9.97
,
01/03/01 0:00,9.71
,
01/04/01 0:00,9.45
,
01/05/01 0:00,10.03
,
01/08/01 0:00,10.31
,
01/09/01 0:00,9.95
,
01/10/01 0:00,9.91
,
01/11/01 0:00,8.95
,
01/12/01 0:00,8.75
,
01/16/01 0:00,8.16
,
01/17/01 0:00,7.85
,
01/18/01 0:00,7.09
,
01/19/01 0:00,7.61
,
01/22/01 0:00,7.7
,
01/23/01 0:00,7.02
,
01/24/01 0:00,6.81
,
01/25/01 0:00,6.81
,
01/26/01 0:00,7
,
01/29/01 0:00,6.76
,
01/30/01 0:00,5.96
,
01/31/01 0:00,5.83
,
02/01/01 0:00,5.82
,
02/02/01 0:00,6.76
,
02/05/01 0:00,6.15
,
02/06/01 0:00,5.59
,
02/07/01 0:00,5.67
,
02/08/01 0:00,6.24
,
02/09/01 0:00,6.24
,
02/12/01 0:00,5.74
,
02/13/01 0:00,5.58
,
02/14/01 0:00,5.89
,
02/15/01 0:00,5.35
,
02/16/01 0:00,5.57
,
02/20/01 0:00,5.17
,
02/21/01 0:00,5.2
,
02/22/01 0:00,5.11
,
02/23/01 0:00,5.05
,
02/26/01 0:00,5.07
,
02/27/01 0:00,5.07
,
02/28/01 0:00,5.25
,
03/01/01 0:00,5.25
,
03/02/01 0:00,5.06
,
03/05/01 0:00,5.32
,
03/06/01 0:00,5.27
,
03/07/01 0:00,5.22
,
03/08/01 0:00,5.25
,
03/09/01 0:00,5.13
,
03/12/01 0:00,4.98
,
03/13/01 0:00,5.08
,
03/14/01 0:00,4.99
,
03/15/01 0:00,5.27
,
03/16/01 0:00,5.27
,
03/19/01 0:00,5.27
,
03/20/01 0:00,5.27
,
03/21/01 0:00,5.16
,
03/22/01 0:00,5.16
,
03/23/01 0:00,5.16
,
03/26/01 0:00,5.23
,
03/27/01 0:00,5.47
,
03/28/01 0:00,5.6
,
03/29/01 0:00,5.31
,
03/30/01 0:00,5.35
,
04/02/01 0:00,5.25
,
04/03/01 0:00,5.25
,
04/04/01 0:00,5.24
,
04/05/01 0:00,5.27
,
04/06/01 0:00,5.33
,
04/09/01 0:00,5.45
,
04/10/01 0:00,5.55
,
04/11/01 0:00,5.45
,
04/12/01 0:00,5.32
,
04/16/01 0:00,5.48
,
04/17/01 0:00,5.36
,
04/18/01 0:00,5.15
,
04/19/01 0:00,5.06
,
04/20/01 0:00,5
,
04/23/01 0:00,5.09
,
04/24/01 0:00,5.13
,
04/25/01 0:00,4.98
,
04/26/01 0:00,4.92
,
04/27/01 0:00,4.83
,
04/30/01 0:00,4.73
,
05/01/01 0:00,4.55
,
05/02/01 0:00,4.54
,
05/03/01 0:00,4.46
,
05/04/01 0:00,4.5
,
05/07/01 0:00,4.33
,
05/08/01 0:00,4.22
,
05/09/01 0:00,4.15
,
05/10/01 0:00,4.17
,
05/11/01 0:00,4.25
,
05/14/01 0:00,4.28
,
05/15/01 0:00,4.46
,
05/16/01 0:00,4.46
,
05/17/01 0:00,4.2
,
05/18/01 0:00,4.15
,
05/21/01 0:00,4.14
,
05/22/01 0:00,4.04
,
05/23/01 0:00,4.11
,
05/24/01 0:00,4.12
,
05/25/01 0:00,3.83
,
05/29/01 0:00,3.86
,
05/30/01 0:00,3.66
,
05/31/01 0:00,3.73
,
06/01/01 0:00,3.7
,
06/04/01 0:00,3.98
,
06/05/01 0:00,3.93
,
06/06/01 0:00,3.76
,
06/07/01 0:00,3.68
,
06/08/01 0:00,3.62
,
06/11/01 0:00,3.91
,
06/12/01 0:00,4.05
,
06/13/01 0:00,4.13
,
06/14/01 0:00,3.92
,
06/15/01 0:00,3.86
,
06/18/01 0:00,3.91
,
06/19/01 0:00,3.96
,
06/20/01 0:00,3.83
,
06/21/01 0:00,3.69
,
06/22/01 0:00,3.68
,
06/25/01 0:00,3.56
,
06/26/01 0:00,3.46
,
06/27/01 0:00,3.39
,
06/28/01 0:00,3.2
,
06/29/01 0:00,2.91
,
07/02/01 0:00,2.92
,
07/03/01 0:00,3
,
07/05/01 0:00,3.09
,
07/06/01 0:00,2.99
,
07/09/01 0:00,3.1
,
07/10/01 0:00,3.2
,
07/11/01 0:00,3.21
,
07/12/01 0:00,3.29
,
07/13/01 0:00,3.15
,
07/16/01 0:00,3.08
,
07/17/01 0:00,3.14
,
07/18/01 0:00,3.15
,
07/19/01 0:00,3.01
,
07/20/01 0:00,2.97
,
07/23/01 0:00,3.02
,
07/24/01 0:00,3
,
07/25/01 0:00,3.06
,
07/26/01 0:00,3.26
,
07/27/01 0:00,3.06
,
07/30/01 0:00,3.28
,
07/31/01 0:00,3.31
,
08/01/01 0:00,3.27
,
08/02/01 0:00,3.15
,
08/03/01 0:00,3.06
,
08/06/01 0:00,3.07
,
08/07/01 0:00,3.16
,
08/08/01 0:00,3.11
,
08/09/01 0:00,3.1
,
08/10/01 0:00,2.99
,
08/13/01 0:00,3
,
08/14/01 0:00,3.05
,
08/15/01 0:00,3.15
,
08/16/01 0:00,3.46
,
08/17/01 0:00,3.24
,
08/20/01 0:00,3.17
,
08/21/01 0:00,3.18
,
08/22/01 0:00,3.2
,
08/23/01 0:00,2.87
,
08/24/01 0:00,2.77
,
08/27/01 0:00,2.61
,
08/28/01 0:00,2.57
,
08/29/01 0:00,2.46
,
08/30/01 0:00,2.47
,
08/31/01 0:00,2.15
,
09/04/01 0:00,2.23
,
09/05/01 0:00,2.34
,
09/06/01 0:00,2.43
,
09/07/01 0:00,2.36
,
09/10/01 0:00,2.38
,
09/11/01 0:00,2.38
,
09/12/01 0:00,2.44
,
09/13/01 0:00,2.39
,
09/14/01 0:00,2.41
,
09/17/01 0:00,2.36
,
09/18/01 0:00,2.18
,
09/19/01 0:00,2.13
,
09/20/01 0:00,2.06
,
09/21/01 0:00,2.04
,
09/24/01 0:00,1.99
,
09/25/01 0:00,1.94
,
09/26/01 0:00,1.88
,
09/27/01 0:00,1.9
,
09/28/01 0:00,1.8
,
10/01/01 0:00,1.74
,
10/02/01 0:00,1.83
,
10/03/01 0:00,1.97
,
10/04/01 0:00,2.13
,
10/05/01 0:00,2.11
,
10/08/01 0:00,2.02
,
10/09/01 0:00,2.11
,
10/10/01 0:00,2.22
,
10/11/01 0:00,2.41
,
10/12/01 0:00,2.28
,
10/15/01 0:00,2.26
,
10/16/01 0:00,2.51
,
10/17/01 0:00,2.61
,
10/18/01 0:00,2.39
,
10/19/01 0:00,2.31
,
10/22/01 0:00,2.61
,
10/23/01 0:00,2.82
,
10/24/01 0:00,2.67
,
10/25/01 0:00,3.15
,
10/26/01 0:00,3.06
,
10/29/01 0:00,3.21
,
10/30/01 0:00,3.11
,
10/31/01 0:00,3.07
,
11/01/01 0:00,2.99
,
11/02/01 0:00,2.93
,
11/05/01 0:00,2.87
,
11/06/01 0:00,2.72
,
11/07/01 0:00,2.73
,
11/08/01 0:00,2.68
,
11/09/01 0:00,2.61
,
11/12/01 0:00,2.45
,
11/13/01 0:00,2.38
,
11/14/01 0:00,2.29
,
11/15/01 0:00,1.99
,
11/16/01 0:00,1.69
,
11/19/01 0:00,2.08
,
11/20/01 0:00,2.55
,
11/21/01 0:00,1.91
,
11/26/01 0:00,1.79
,
11/27/01 0:00,1.87
,
11/28/01 0:00,2.3
,
11/29/01 0:00,2.19
,
11/30/01 0:00,1.83
,
12/03/01 0:00,2.1
,
12/04/01 0:00,2
,
12/05/01 0:00,1.89
,
12/06/01 0:00,1.81
,
12/07/01 0:00,2.11
,
12/10/01 0:00,2.28
,
12/11/01 0:00,2.58
,
12/12/01 0:00,2.57
,
12/13/01 0:00,2.4
,
12/14/01 0:00,2.4
,
12/17/01 0:00,2.4
,
12/18/01 0:00,2.4
,
12/19/01 0:00,2.4
,
12/20/01 0:00,2.4
,
12/21/01 0:00,2.4
,
12/26/01 0:00,2.4
,
12/27/01 0:00,2.4
,
12/28/01 0:00,2.4
,
12/31/01 0:00,2.4
,
01/02/02 0:00,2.55
,
01/03/02 0:00,2.58
,
01/04/02 0:00,2.58
,
01/07/02 0:00,2.58
,
01/08/02 0:00,2.39
,
01/09/02 0:00,2.31
,
01/10/02 0:00,2.32
,
01/11/02 0:00,2.32
,
01/14/02 0:00,2.32
,
01/15/02 0:00,2.32
,
01/16/02 0:00,2.38
,
01/17/02 0:00,2.4
,
01/18/02 0:00,2.28
,
01/22/02 0:00,2.28
,
01/23/02 0:00,2.28
,
01/24/02 0:00,2.13
,
01/25/02 0:00,2.03
,
01/28/02 0:00,2.03
,
01/29/02 0:00,2.03
,
01/30/02 0:00,2.28
,
01/31/02 0:00,2.28
,
02/01/02 0:00,2.28
,
02/04/02 0:00,2.28
,
02/05/02 0:00,2.28
,
02/06/02 0:00,2.14
,
02/07/02 0:00,2.17
,
02/08/02 0:00,2.21
,
02/11/02 0:00,2.22
,
02/12/02 0:00,2.39
,
02/13/02 0:00,2.37
,
02/14/02 0:00,2.26
,
02/15/02 0:00,2.18
,
02/19/02 0:00,2.32
,
02/20/02 0:00,2.41
,
02/21/02 0:00,2.4
,
02/22/02 0:00,2.4
,
02/25/02 0:00,2.4
,
02/26/02 0:00,2.46
,
02/27/02 0:00,2.49
,
02/28/02 0:00,2.49
,
03/01/02 0:00,2.51
,
03/04/02 0:00,2.66
,
03/05/02 0:00,2.63
,
03/06/02 0:00,2.52
,
03/07/02 0:00,2.73
,
03/08/02 0:00,2.82
,
03/11/02 0:00,2.9
,
03/12/02 0:00,2.94
,
03/13/02 0:00,2.97
,
03/14/02 0:00,2.78
,
03/15/02 0:00,2.99
,
03/18/02 0:00,3.15
,
03/19/02 0:00,3.33
,
03/20/02 0:00,3.29
,
03/21/02 0:00,3.2
,
03/22/02 0:00,3.57
,
03/25/02 0:00,3.46
,
03/26/02 0:00,3.59
,
03/27/02 0:00,3.35
,
03/28/02 0:00,3.18
,
04/01/02 0:00,3.43
,
04/02/02 0:00,3.72
,
04/03/02 0:00,3.68
,
04/04/02 0:00,3.56
,
04/05/02 0:00,3.31
,
04/08/02 0:00,3.36
,
04/09/02 0:00,3.25
,
04/10/02 0:00,3.25
,
04/11/02 0:00,3.14
,
04/12/02 0:00,3.07
,
04/15/02 0:00,3.27
,
04/16/02 0:00,3.44
,
04/17/02 0:00,3.4
,
04/18/02 0:00,3.5
,
04/19/02 0:00,3.4
,
04/22/02 0:00,3.58
,
04/23/02 0:00,3.63
,
04/24/02 0:00,3.53
,
04/25/02 0:00,3.46
,
04/26/02 0:00,3.32
,
04/29/02 0:00,3.44
,
04/30/02 0:00,3.65
,
05/01/02 0:00,3.79
,
05/02/02 0:00,3.65
,
05/03/02 0:00,3.71
,
05/06/02 0:00,3.61
,
05/07/02 0:00,3.5
,
05/08/02 0:00,3.74
,
05/09/02 0:00,3.72
,
05/10/02 0:00,3.7
,
05/13/02 0:00,3.62
,
05/14/02 0:00,3.75
,
05/15/02 0:00,3.6
,
05/16/02 0:00,3.45
,
05/17/02 0:00,3.41
,
05/20/02 0:00,3.44
,
05/21/02 0:00,3.33
,
05/22/02 0:00,3.39
,
05/23/02 0:00,3.38
,
05/24/02 0:00,3.21
,
05/28/02 0:00,3.18
,
05/29/02 0:00,3.3
,
05/30/02 0:00,3.33
,
05/31/02 0:00,3.15
,
06/03/02 0:00,3.18
,
06/04/02 0:00,3.31
,
06/05/02 0:00,3.29
,
06/06/02 0:00,3.29
,
06/07/02 0:00,3.11
,
06/10/02 0:00,3.14
,
06/11/02 0:00,3.11
,
06/12/02 0:00,3.15
,
06/13/02 0:00,3.04
,
06/14/02 0:00,3.13
,
06/17/02 0:00,3.34
,
06/18/02 0:00,3.23
,
06/19/02 0:00,3.24
,
06/20/02 0:00,3.33
,
06/21/02 0:00,3.18
,
06/24/02 0:00,3.33
,
06/25/02 0:00,3.49
,
06/26/02 0:00,3.92
,
06/27/02 0:00,3.22
,
06/28/02 0:00,3.2
,
07/01/02 0:00,3.28
,
07/02/02 0:00,3.17
,
07/03/02 0:00,3.08
,
07/08/02 0:00,3.06
,
07/09/02 0:00,2.97
,
07/10/02 0:00,3.04
,
07/11/02 0:00,2.85
,
07/12/02 0:00,2.87
,
07/15/02 0:00,2.83
,
07/16/02 0:00,2.89
,
07/17/02 0:00,2.97
,
07/18/02 0:00,2.85
,
07/19/02 0:00,2.95
,
07/22/02 0:00,3.01
,
07/23/02 0:00,2.95
,
07/24/02 0:00,2.91
,
07/25/02 0:00,3.05
,
07/26/02 0:00,2.94
,
07/29/02 0:00,3.07
,
07/30/02 0:00,2.97
,
07/31/02 0:00,3.02
,
08/01/02 0:00,3.07
,
08/02/02 0:00,2.9
,
08/05/02 0:00,2.81
,
08/06/02 0:00,2.8
,
08/07/02 0:00,2.73
,
08/08/02 0:00,2.75
,
08/09/02 0:00,2.83
,
08/12/02 0:00,2.91
,
08/13/02 0:00,3.01
,
08/14/02 0:00,3.03
,
08/15/02 0:00,2.92
,
08/16/02 0:00,3.1
,
08/19/02 0:00,3.1
,
08/20/02 0:00,3.25
,
08/21/02 0:00,3.22
,
08/22/02 0:00,3.36
,
08/23/02 0:00,3.48
,
08/26/02 0:00,3.51
,
08/27/02 0:00,3.47
,
08/28/02 0:00,3.31
,
08/29/02 0:00,3.25
,
08/30/02 0:00,3.12
,
09/03/02 0:00,3.1
,
09/04/02 0:00,3.13
,
09/05/02 0:00,3.2
,
09/06/02 0:00,3.39
,
09/09/02 0:00,3.24
,
09/10/02 0:00,3.35
,
09/11/02 0:00,3.33
,
09/12/02 0:00,3.22
,
09/13/02 0:00,3.37
,
09/16/02 0:00,3.45
,
09/17/02 0:00,3.46
,
09/18/02 0:00,3.8
,
09/19/02 0:00,3.9
,
09/20/02 0:00,3.95
,
09/23/02 0:00,3.87
,
09/24/02 0:00,4
,
09/25/02 0:00,3.76
,
09/26/02 0:00,3.61
,
09/27/02 0:00,3.76
,
09/30/02 0:00,4.09
,
10/01/02 0:00,4.41
,
10/02/02 0:00,4.27
,
10/03/02 0:00,4.23
,
10/04/02 0:00,3.86
,
10/07/02 0:00,3.77
,
10/08/02 0:00,3.86
,
10/09/02 0:00,3.91
,
10/10/02 0:00,3.93
,
10/11/02 0:00,3.8
,
10/14/02 0:00,4.19
,
10/15/02 0:00,4.19
,
10/16/02 0:00,4.1
,
10/17/02 0:00,4.1
,
10/18/02 0:00,4.11
,
10/21/02 0:00,4.23
,
10/22/02 0:00,4.2
,
10/23/02 0:00,4.24
,
10/24/02 0:00,4.3
,
10/25/02 0:00,4.12
,
10/28/02 0:00,4.16
,
10/29/02 0:00,4.2
,
10/30/02 0:00,4.34
,
10/31/02 0:00,4.39
,
11/01/02 0:00,4.07
,
11/04/02 0:00,3.94
,
11/05/02 0:00,3.9
,
11/06/02 0:00,3.92
,
11/07/02 0:00,3.9
,
11/08/02 0:00,3.76
,
11/11/02 0:00,3.83
,
11/12/02 0:00,3.83
,
11/13/02 0:00,3.83
,
11/14/02 0:00,3.9
,
11/15/02 0:00,3.92
,
11/18/02 0:00,4.18
,
11/19/02 0:00,4.25
,
11/20/02 0:00,4.27
,
11/21/02 0:00,4.24
,
11/22/02 0:00,4.32
,
11/25/02 0:00,4.34
,
11/26/02 0:00,4.23
,
11/27/02 0:00,4.19
,
12/02/02 0:00,4.23
,
12/03/02 0:00,4.35
,
12/04/02 0:00,4.24
,
12/05/02 0:00,4.35
,
12/06/02 0:00,4.39
,
12/09/02 0:00,4.32
,
12/10/02 0:00,4.4
,
12/11/02 0:00,4.63
,
12/12/02 0:00,4.81
,
12/13/02 0:00,5.05
,
12/16/02 0:00,5.31
,
12/17/02 0:00,5.13
,
12/18/02 0:00,4.98
,
12/19/02 0:00,5.14
,
12/20/02 0:00,5.05
,
12/23/02 0:00,5.03
,
12/24/02 0:00,5.03
,
12/26/02 0:00,4.98
,
12/27/02 0:00,4.81
,
12/30/02 0:00,4.74
,
12/31/02 0:00,4.59
,
01/02/03 0:00,4.93
,
01/03/03 0:00,5.13
,
01/06/03 0:00,4.94
,
01/07/03 0:00,4.89
,
01/08/03 0:00,5.07
,
01/09/03 0:00,5.05
,
01/10/03 0:00,5.19
,
01/13/03 0:00,5.23
,
01/14/03 0:00,5.25
,
01/15/03 0:00,5.21
,
01/16/03 0:00,5.5
,
01/17/03 0:00,5.66
,
01/21/03 0:00,5.47
,
01/22/03 0:00,5.72
,
01/23/03 0:00,6.55
,
01/24/03 0:00,5.91
,
01/27/03 0:00,5.91
,
01/28/03 0:00,5.52
,
01/29/03 0:00,5.61
,
01/30/03 0:00,5.76
,
01/31/03 0:00,5.58
,
02/03/03 0:00,5.71
,
02/04/03 0:00,6.26
,
02/05/03 0:00,6.22
,
02/06/03 0:00,6.08
,
02/07/03 0:00,6.3
,
02/10/03 0:00,6.35
,
02/11/03 0:00,6.19
,
02/12/03 0:00,6.19
,
02/13/03 0:00,5.81
,
02/14/03 0:00,5.88
,
02/18/03 0:00,6.09
,
02/19/03 0:00,6.1
,
02/20/03 0:00,6.38
,
02/21/03 0:00,6.73
,
02/24/03 0:00,11.98
,
02/25/03 0:00,18.48
,
02/26/03 0:00,10.47
,
02/27/03 0:00,8.42
,
02/28/03 0:00,10.81
,
03/03/03 0:00,8.51
,
03/04/03 0:00,7.71
,
03/05/03 0:00,7.8
,
03/06/03 0:00,7.57
,
03/07/03 0:00,7.42
,
03/10/03 0:00,6.78
,
03/11/03 0:00,6.25
,
03/12/03 0:00,5.8
,
03/13/03 0:00,5.71
,
03/14/03 0:00,5.17
,
03/17/03 0:00,5.32
,
03/18/03 0:00,5.13
,
03/19/03 0:00,5.2
,
03/20/03 0:00,5.2
,
03/21/03 0:00,5.05
,
03/24/03 0:00,5.07
,
03/25/03 0:00,5.07
,
03/26/03 0:00,4.9
,
03/27/03 0:00,4.87
,
03/28/03 0:00,5.06
,
03/31/03 0:00,5.01
,
04/01/03 0:00,4.9
,
04/02/03 0:00,4.89
,
04/03/03 0:00,4.91
,
04/04/03 0:00,4.86
,
04/07/03 0:00,4.98
,
04/08/03 0:00,5.21
,
04/09/03 0:00,5.11
,
04/10/03 0:00,5.18
,
04/11/03 0:00,5.28
,
04/14/03 0:00,5.29
,
04/15/03 0:00,5.53
,
04/16/03 0:00,5.62
,
04/17/03 0:00,5.54
,
04/21/03 0:00,5.55
,
04/22/03 0:00,5.58
,
04/23/03 0:00,5.58
,
04/24/03 0:00,5.46
,
04/25/03 0:00,5.39
,
04/28/03 0:00,5.3
,
04/29/03 0:00,5.12
,
04/30/03 0:00,5.25
,
05/01/03 0:00,5.32
,
05/02/03 0:00,5.24
,
05/05/03 0:00,5.36
,
05/06/03 0:00,5.64
,
05/07/03 0:00,5.49
,
05/08/03 0:00,5.65
,
05/09/03 0:00,5.73
,
05/12/03 0:00,5.91
,
05/13/03 0:00,5.98
,
05/14/03 0:00,6.17
,
05/15/03 0:00,6.24
,
05/16/03 0:00,5.96
,
05/19/03 0:00,6.08
,
05/20/03 0:00,5.93
,
05/21/03 0:00,6.08
,
05/22/03 0:00,6.09
,
05/23/03 0:00,5.92
,
05/27/03 0:00,5.84
,
05/28/03 0:00,5.71
,
05/29/03 0:00,5.76
,
05/30/03 0:00,5.99
,
06/02/03 0:00,6.22
,
06/03/03 0:00,6.25
,
06/04/03 0:00,6.4
,
06/05/03 0:00,6.17
,
06/06/03 0:00,6.25
,
06/09/03 0:00,6.25
,
06/10/03 0:00,6.08
,
06/11/03 0:00,6.06
,
06/12/03 0:00,5.86
,
06/13/03 0:00,5.44
,
06/16/03 0:00,5.45
,
06/17/03 0:00,5.66
,
06/18/03 0:00,5.53
,
06/19/03 0:00,5.53
,
06/20/03 0:00,5.68
,
06/23/03 0:00,5.89
,
06/24/03 0:00,5.84
,
06/25/03 0:00,5.64
,
06/26/03 0:00,5.49
,
06/27/03 0:00,5.19
,
06/30/03 0:00,5.31
,
07/01/03 0:00,5.22
,
07/02/03 0:00,5.05
,
07/03/03 0:00,4.96
,
07/07/03 0:00,5.2
,
07/08/03 0:00,5.4
,
07/09/03 0:00,5.56
,
07/10/03 0:00,5.4
,
07/11/03 0:00,5.22
,
07/14/03 0:00,5.15
,
07/15/03 0:00,5.17
,
07/16/03 0:00,5
,
07/17/03 0:00,4.96
,
07/18/03 0:00,5.01
,
07/21/03 0:00,5.11
,
07/22/03 0:00,5.04
,
07/23/03 0:00,4.88
,
07/24/03 0:00,4.86
,
07/25/03 0:00,4.68
,
07/28/03 0:00,4.68
,
07/29/03 0:00,4.72
,
07/30/03 0:00,4.68
,
07/31/03 0:00,4.63
,
08/01/03 0:00,4.71
,
08/04/03 0:00,4.81
,
08/05/03 0:00,4.71
,
08/06/03 0:00,4.74
,
08/07/03 0:00,4.85
,
08/08/03 0:00,5.02
,
08/11/03 0:00,5.08
,
08/12/03 0:00,5.06
,
08/13/03 0:00,5.17
,
08/14/03 0:00,5.1
,
08/15/03 0:00,4.83
,
08/18/03 0:00,4.94
,
08/19/03 0:00,4.99
,
08/20/03 0:00,5.03
,
08/21/03 0:00,5.14
,
08/22/03 0:00,5.24
,
08/25/03 0:00,5.26
,
08/26/03 0:00,5.09
,
08/27/03 0:00,5.11
,
08/28/03 0:00,4.94
,
08/29/03 0:00,4.86
,
09/02/03 0:00,4.62
,
09/03/03 0:00,4.68
,
09/04/03 0:00,4.7
,
09/05/03 0:00,4.76
,
09/08/03 0:00,4.82
,
09/09/03 0:00,4.7
,
09/10/03 0:00,4.78
,
09/11/03 0:00,4.85
,
09/12/03 0:00,4.66
,
09/15/03 0:00,4.66
,
09/16/03 0:00,4.67
,
09/17/03 0:00,4.61
,
09/18/03 0:00,4.52
,
09/19/03 0:00,4.33
,
09/22/03 0:00,4.38
,
09/23/03 0:00,4.51
,
09/24/03 0:00,4.58
,
09/25/03 0:00,4.55
,
09/26/03 0:00,4.42
,
09/29/03 0:00,4.57
,
09/30/03 0:00,4.66
,
10/01/03 0:00,4.47
,
10/02/03 0:00,4.42
,
10/03/03 0:00,4.34
,
10/06/03 0:00,4.4
,
10/07/03 0:00,4.66
,
10/08/03 0:00,4.84
,
10/09/03 0:00,4.78
,
10/10/03 0:00,4.92
,
10/13/03 0:00,4.96
,
10/14/03 0:00,4.84
,
10/15/03 0:00,4.93
,
10/16/03 0:00,4.92
,
10/17/03 0:00,4.53
,
10/20/03 0:00,4.3
,
10/21/03 0:00,4.64
,
10/22/03 0:00,4.89
,
10/23/03 0:00,4.9
,
10/24/03 0:00,4.78
,
10/27/03 0:00,4.56
,
10/28/03 0:00,4.45
,
10/29/03 0:00,4.51
,
10/30/03 0:00,4.4
,
10/31/03 0:00,3.98
,
11/03/03 0:00,4.12
,
11/04/03 0:00,4.01
,
11/05/03 0:00,4.46
,
11/06/03 0:00,4.74
,
11/07/03 0:00,4.48
,
11/10/03 0:00,4.42
,
11/11/03 0:00,4.52
,
11/12/03 0:00,4.77
,
11/13/03 0:00,4.6
,
11/14/03 0:00,4.62
,
11/17/03 0:00,4.49
,
11/18/03 0:00,4.35
,
11/19/03 0:00,4.46
,
11/20/03 0:00,4.35
,
11/21/03 0:00,4.15
,
11/24/03 0:00,4.57
,
11/25/03 0:00,4.49
,
11/26/03 0:00,4.86
,
12/01/03 0:00,5.02
,
12/02/03 0:00,5.45
,
12/03/03 0:00,5.45
,
12/04/03 0:00,5.7
,
12/05/03 0:00,6.27
,
12/08/03 0:00,6.06
,
12/09/03 0:00,6.52
,
12/10/03 0:00,6.67
,
12/11/03 0:00,6.56
,
12/12/03 0:00,6.73
,
12/15/03 0:00,6.63
,
12/16/03 0:00,6.58
,
12/17/03 0:00,6.56
,
12/18/03 0:00,6.98
,
12/19/03 0:00,6.92
,
12/22/03 0:00,6.32
,
12/23/03 0:00,5.58
,
12/24/03 0:00,5.5
,
12/29/03 0:00,5.46
,
12/30/03 0:00,5.96
,
12/31/03 0:00,5.76
,
01/05/04 0:00,6.28
,
01/06/04 0:00,7.04
,
